roi_id,vel_min,vel_max,vel_mean,vel_std,vel_se,vel_cv,vel_n_nan,vel_n_zero,vel_n_big,img_min,img_max,img_mean,img_std,path,file_name,parent_folder,grandparent_folder,rel_path,accepted,treatment,condition,date,_unique_row_id
2,-5000768.0,1.918543815612793,-3327174.38642329,2359733.1936738086,27253.303097459968,-0.7092303918011704,0,0,0,33,1643,460.39910588235296,227.28913584101952,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251015/20251015_A99_0009.tif,20251015_A99_0009,20251015,14d Saline,14d Saline/20251015/20251015_A99_0009.tif,True,14d Saline,Control,20251015,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251015/20251015_A99_0009.tif|2
1,1.4574639973524215,2.072413669002304,1.8140290832554578,0.1392441890610315,0.0017714054749646657,0.07675962328627267,1318,0,0,5,1810,383.075505,181.56711537058405,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251015/20251015_A99_0010.tif,20251015_A99_0010,20251015,14d Saline,14d Saline/20251015/20251015_A99_0010.tif,True,14d Saline,Control,20251015,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251015/20251015_A99_0010.tif|1
2,0.0,2.1631672382354736,1.6080288747543798,0.5786037948496122,0.006793483142577748,0.35982176933109594,243,766,0,5,1810,383.075505,181.56711537058405,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251015/20251015_A99_0010.tif,20251015_A99_0010,20251015,14d Saline,14d Saline/20251015/20251015_A99_0010.tif,True,14d Saline,Control,20251015,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251015/20251015_A99_0010.tif|2
1,0.4622239239354208,1.583747355668131,0.9907427640263625,0.18296954847385866,0.002319231090611571,0.18467916710314733,1273,0,116,39,1963,500.757632,282.54330117066877,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251015/20251015_A99_0011.tif,20251015_A99_0011,20251015,14d Saline,14d Saline/20251015/20251015_A99_0011.tif,True,14d Saline,Control,20251015,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251015/20251015_A99_0011.tif|1
2,-0.3659118711948395,2.4636151790618896,1.0230686758881018,0.30836504382212104,0.0037715028033761477,0.3014118710598158,812,79,293,39,1963,500.757632,282.54330117066877,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251015/20251015_A99_0011.tif,20251015_A99_0011,20251015,14d Saline,14d Saline/20251015/20251015_A99_0011.tif,True,14d Saline,Control,20251015,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251015/20251015_A99_0011.tif|2
1,0.0295397270183231,0.5372270301946382,0.2711658243027934,0.08335364564183768,0.0010355488944780032,0.3073899369736285,1018,0,187,26,1562,355.96864444444446,289.6234452674285,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251015/20251015_A99_0012.tif,20251015_A99_0012,20251015,14d Saline,14d Saline/20251015/20251015_A99_0012.tif,True,14d Saline,Control,20251015,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251015/20251015_A99_0012.tif|1
2,-0.4550627470016479,1.9050562381744385,0.2580852662354752,0.1481983367089176,0.0017228870860399913,0.5742223834416897,98,698,192,26,1562,355.96864444444446,289.6234452674285,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251015/20251015_A99_0012.tif,20251015_A99_0012,20251015,14d Saline,14d Saline/20251015/20251015_A99_0012.tif,True,14d Saline,Control,20251015,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251015/20251015_A99_0012.tif|2
1,-2.58350152291055,-1.714416841179814,-2.1961055374617646,0.2033223860877668,0.002405045553463167,-0.09258315805840762,350,0,275,0,1104,317.64388636363634,149.31758186593473,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251015/20251015_A99_0013.tif,20251015_A99_0013,20251015,14d Saline,14d Saline/20251015/20251015_A99_0013.tif,True,14d Saline,Control,20251015,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251015/20251015_A99_0013.tif|1
2,-2.8200197219848633,-1.2774814367294312,-2.173539861837811,0.23976033842571484,0.002769991641661814,-0.11030869165794288,5,0,298,0,1104,317.64388636363634,149.31758186593473,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251015/20251015_A99_0013.tif,20251015_A99_0013,20251015,14d Saline,14d Saline/20251015/20251015_A99_0013.tif,True,14d Saline,Control,20251015,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251015/20251015_A99_0013.tif|2
1,-0.9086060892174004,-0.3376942281801803,-0.6291551265656932,0.09862661829527933,0.0011818565353889753,-0.15676041429343934,533,0,173,0,1173,316.3935431372549,210.22032839584745,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251015/20251015_A99_0014.tif,20251015_A99_0014,20251015,14d Saline,14d Saline/20251015/20251015_A99_0014.tif,True,14d Saline,Control,20251015,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251015/20251015_A99_0014.tif|1
2,-1.7766939401626587,1.117536187171936,-0.6061869643663765,0.17616810506697692,0.0020458401866150673,-0.2906167823175124,82,215,310,0,1173,316.3935431372549,210.22032839584745,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251015/20251015_A99_0014.tif,20251015_A99_0014,20251015,14d Saline,14d Saline/20251015/20251015_A99_0014.tif,True,14d Saline,Control,20251015,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251015/20251015_A99_0014.tif|2
1,0.3900478642321498,0.7049001905984277,0.5470697639198782,0.06736951079710098,0.0007945092330642221,0.12314610537855948,307,0,165,3,1648,425.72823043478263,248.320080373428,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251015/20251015_A99_0015.tif,20251015_A99_0015,20251015,14d Saline,14d Saline/20251015/20251015_A99_0015.tif,True,14d Saline,Control,20251015,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251015/20251015_A99_0015.tif|1
2,0.3900479078292846,0.7049002051353455,0.5470693011194343,0.06737178695329042,0.0007945360764698965,0.12315037019154917,307,0,166,3,1648,425.72823043478263,248.320080373428,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251015/20251015_A99_0015.tif,20251015_A99_0015,20251015,14d Saline,14d Saline/20251015/20251015_A99_0015.tif,True,14d Saline,Control,20251015,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251015/20251015_A99_0015.tif|2
1,-0.938196678348072,-0.5425334960741636,-0.7348469071118587,0.08073058823536815,0.0009510229294725428,-0.10986041780139016,291,0,159,0,1391,344.0327296296296,185.90451673799151,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251015/20251015_A99_0016.tif,20251015_A99_0016,20251015,14d Saline,14d Saline/20251015/20251015_A99_0016.tif,True,14d Saline,Control,20251015,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251015/20251015_A99_0016.tif|1
2,-1.7766939401626587,0.2734593749046325,-0.7408289506702959,0.10040427413114555,0.0011605298045986095,-0.13552963074715238,12,0,75,0,1391,344.0327296296296,185.90451673799151,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251015/20251015_A99_0016.tif,20251015_A99_0016,20251015,14d Saline,14d Saline/20251015/20251015_A99_0016.tif,True,14d Saline,Control,20251015,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251015/20251015_A99_0016.tif|2
1,1.1526866762274497,2.181488072634004,1.7267640090016105,0.1905723902956215,0.0024017490166755723,0.11036388834963479,1201,0,1,33,1181,331.5501245614035,172.50232736742268,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0002.tif,20251020_A100_0002,20251020,14d Saline,14d Saline/20251020/20251020_A100_0002.tif,True,14d Saline,Control,20251020,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0002.tif|1
2,0.0,2.1814887523651123,1.6707297474339795,0.27618877966042116,0.003349034671651465,0.16531026641777982,696,16,0,33,1181,331.5501245614035,172.50232736742268,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0002.tif,20251020_A100_0002,20251020,14d Saline,14d Saline/20251020/20251020_A100_0002.tif,True,14d Saline,Control,20251020,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0002.tif|2
1,0.0954730568234746,1.854283608342387,0.9383936291510273,0.3181821017292956,0.0043287077177185575,0.3390710378299964,2094,0,182,32,902,266.42170416666664,120.47630767677582,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0003.tif,20251020_A100_0003,20251020,14d Saline,14d Saline/20251020/20251020_A100_0003.tif,True,14d Saline,Control,20251020,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0003.tif|1
2,-5208651.5,2.602362871170044,-1069936.9912874298,2104321.1969430875,24303.46937037124,-1.9667711408042896,0,161,0,32,902,266.42170416666664,120.47630767677582,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0003.tif,20251020_A100_0003,20251020,14d Saline,14d Saline/20251020/20251020_A100_0003.tif,True,14d Saline,Control,20251020,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0003.tif|2
1,0.2386709130015609,1.8608014920824223,1.0534367537540616,0.2925487857375402,0.004046043152814312,0.27770892243412215,2269,0,377,45,1224,410.3935606060606,169.56843326083487,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0004.tif,20251020_A100_0004,20251020,14d Saline,14d Saline/20251020/20251020_A100_0004.tif,True,14d Saline,Control,20251020,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0004.tif|1
2,-2.3728322982788086,2.372831344604492,1.0177543996018241,0.47582581317283373,0.0061316537542334204,0.46752518422813105,1475,327,173,45,1224,410.3935606060606,169.56843326083487,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0004.tif,20251020_A100_0004,20251020,14d Saline,14d Saline/20251020/20251020_A100_0004.tif,True,14d Saline,Control,20251020,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0004.tif|2
1,-0.5889937303867258,2.4605579070230466,1.0625322188949962,0.5596939043830857,0.008411933215436174,0.5267547604016675,3070,0,238,0,1439,445.8056555555556,170.01416255273713,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0005.tif,20251020_A100_0005,20251020,14d Saline,14d Saline/20251020/20251020_A100_0005.tif,True,14d Saline,Control,20251020,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0005.tif|1
2,-5172416.0,2.872790813446045,-1611679.2347196345,2395572.7178225443,27667.22506843227,-1.4863830632149795,0,482,0,0,1439,445.8056555555556,170.01416255273713,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0005.tif,20251020_A100_0005,20251020,14d Saline,14d Saline/20251020/20251020_A100_0005.tif,True,14d Saline,Control,20251020,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0005.tif|2
1,-1.824676290918396,-0.8786245071431734,-1.3463852574894197,0.20365107529736687,0.0023850262231273935,-0.1512576539029485,206,0,76,29,941,292.1069588235294,131.46678171729994,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0006.tif,20251020_A100_0006,20251020,14d Saline,14d Saline/20251020/20251020_A100_0006.tif,True,14d Saline,Control,20251020,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0006.tif|1
2,-3.327441453933716,0.4157091081142425,-1.3479100496487464,0.24501744877078147,0.0028364125032845394,-0.18177581570419396,35,15,82,29,941,292.1069588235294,131.46678171729994,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0006.tif,20251020_A100_0006,20251020,14d Saline,14d Saline/20251020/20251020_A100_0006.tif,True,14d Saline,Control,20251020,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0006.tif|2
1,-0.5267171381023211,1.860399869495273,0.6808697765558367,0.3654062310277026,0.005285759920344882,0.5366756516585318,2718,0,166,0,859,259.15383529411764,112.3905497623299,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0007.tif,20251020_A100_0007,20251020,14d Saline,14d Saline/20251020/20251020_A100_0007.tif,True,14d Saline,Control,20251020,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0007.tif|1
2,-3.443479061126709,3.443481206893921,0.5132601481391026,0.6013789840213001,0.007424997766511234,1.1716845467190173,937,1531,175,0,859,259.15383529411764,112.3905497623299,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0007.tif,20251020_A100_0007,20251020,14d Saline,14d Saline/20251020/20251020_A100_0007.tif,True,14d Saline,Control,20251020,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0007.tif|2
1,0.6396543436983275,2.9415811640076255,1.8285982245722783,0.5207346039914551,0.006842891532835862,0.2847725634827511,1706,0,57,0,983,284.62755833333335,131.96437206889692,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0008.tif,20251020_A100_0008,20251020,14d Saline,14d Saline/20251020/20251020_A100_0008.tif,True,14d Saline,Control,20251020,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0008.tif|1
2,-2.0247769355773926,3.455714464187622,1.643799262443088,0.772917697063033,0.009510357447472004,0.4702019977270754,892,618,23,0,983,284.62755833333335,131.96437206889692,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0008.tif,20251020_A100_0008,20251020,14d Saline,14d Saline/20251020/20251020_A100_0008.tif,True,14d Saline,Control,20251020,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0008.tif|2
1,0.5813332428998815,1.756986839228511,1.1476211079755196,0.21125358436245578,0.0025384162704893184,0.18407955630506068,571,0,286,0,1503,492.8062703703704,184.86485056991773,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0009.tif,20251020_A100_0009,20251020,14d Saline,14d Saline/20251020/20251020_A100_0009.tif,True,14d Saline,Control,20251020,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0009.tif|1
2,-2.307361125946045,3.5677621364593506,1.1641926154819342,0.3235388411095451,0.003801606687565886,0.2779083433505645,254,54,173,0,1503,492.8062703703704,184.86485056991773,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0009.tif,20251020_A100_0009,20251020,14d Saline,14d Saline/20251020/20251020_A100_0009.tif,True,14d Saline,Control,20251020,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0009.tif|2
1,-1.8408504386006683,-0.4528010851708078,-1.1734388461685408,0.15936006488784626,0.001960695776067263,-0.1358060246668853,891,0,167,29,1275,315.62974444444444,165.96828728117248,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0010.tif,20251020_A100_0010,20251020,14d Saline,14d Saline/20251020/20251020_A100_0010.tif,True,14d Saline,Control,20251020,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0010.tif|1
2,-4.501684188842773,4.501682281494141,-1.0846896950992573,0.4392708034171957,0.005123061733515076,-0.4049737039098533,145,450,547,29,1275,315.62974444444444,165.96828728117248,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0010.tif,20251020_A100_0010,20251020,14d Saline,14d Saline/20251020/20251020_A100_0010.tif,True,14d Saline,Control,20251020,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0010.tif|2
1,-1.8670089456769088,-0.0974619065172934,-1.023072892636796,0.2963042437334087,0.004423436903508362,-0.2896218303367759,3010,0,235,0,1000,347.03694,122.36434209129881,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0011.tif,20251020_A100_0011,20251020,14d Saline,14d Saline/20251020/20251020_A100_0011.tif,True,14d Saline,Control,20251020,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0011.tif|1
2,-3.128075361251831,2.775665283203125,-0.6727288259860787,0.5937609234794738,0.0070004570549701784,-0.8826155510864953,303,2325,11,0,1000,347.03694,122.36434209129881,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0011.tif,20251020_A100_0011,20251020,14d Saline,14d Saline/20251020/20251020_A100_0011.tif,True,14d Saline,Control,20251020,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0011.tif|2
1,-1.9156296690506296,-0.0570664522949539,-0.9537888163363605,0.2807182096593086,0.0035571017108001627,-0.2943190409147252,1269,0,135,0,1126,289.6165507246377,151.12296289604473,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0012.tif,20251020_A100_0012,20251020,14d Saline,14d Saline/20251020/20251020_A100_0012.tif,True,14d Saline,Control,20251020,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0012.tif|1
2,-4.501684188842773,4.501682281494141,-0.8912084312137714,0.530276722115572,0.006330336915033516,-0.5950086461742373,480,548,70,0,1126,289.6165507246377,151.12296289604473,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0012.tif,20251020_A100_0012,20251020,14d Saline,14d Saline/20251020/20251020_A100_0012.tif,True,14d Saline,Control,20251020,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0012.tif|2
1,1.818239853782965,4.153217676745507,3.1077639640334658,0.5143105202632574,0.006714556983308496,0.16549214361690148,1630,0,3,0,905,250.8311105263158,99.03153733468946,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0013.tif,20251020_A100_0013,20251020,14d Saline,14d Saline/20251020/20251020_A100_0013.tif,True,14d Saline,Control,20251020,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0013.tif|1
2,-0.8124047517776489,4.153219223022461,2.9509877237021036,0.8073700473778785,0.010202723139941135,0.2735931569261184,1235,192,0,0,905,250.8311105263158,99.03153733468946,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0013.tif,20251020_A100_0013,20251020,14d Saline,14d Saline/20251020/20251020_A100_0013.tif,True,14d Saline,Control,20251020,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251020/20251020_A100_0013.tif|2
1,1.2823924569151883,2.5590722111265523,1.9287705525698695,0.20920190966643062,0.0025050977280161317,0.10846386543370472,523,0,215,27,1615,413.7088588235294,231.23932401334488,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251104/20251104_A108_0002.tif,20251104_A108_0002,20251104,14d Saline,14d Saline/20251104/20251104_A108_0002.tif,True,14d Saline,Control,20251104,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251104/20251104_A108_0002.tif|1
2,0.0,3.690433979034424,1.9206098037064396,0.32709916709444875,0.003788144078189131,0.17031005801553487,41,8,247,27,1615,413.7088588235294,231.23932401334488,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251104/20251104_A108_0002.tif,20251104_A108_0002,20251104,14d Saline,14d Saline/20251104/20251104_A108_0002.tif,True,14d Saline,Control,20251104,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/14d Saline/20251104/20251104_A108_0002.tif|2
